date,open,high,low,close,volume,ROC,SMA,RSI,Real Middle Band,Real Lower Band,Real Upper Band
2021-07-14 15:30:00,283.025,283.025,282.73,282.77,554950.0,0.0265,282.636,54.037,282.636,281.9155,283.3565
2021-07-14 15:45:00,282.79,283.5,282.715,283.01,781453.0,0.0247,282.6395,55.9843,282.6395,281.9125,283.3665
2021-07-14 16:00:00,283.02,283.55,282.25,282.51,2917967.0,-0.2454,282.6047,51.2251,282.6047,281.9243,283.2852
2021-07-14 16:15:00,282.51,282.8,282.5,282.65,559182.0,-0.0778,282.5937,52.4173,282.5937,281.9237,283.2638
2021-07-14 16:30:00,282.65,282.65,282.52,282.6,6100.0,-0.0142,282.5917,51.94,282.5917,281.9221,283.2614
2021-07-14 16:45:00,282.6,282.6499,282.51,282.51,20949.0,0.0744,282.6022,51.0591,282.6022,281.9447,283.2598
2021-07-14 17:00:00,282.54,282.58,282.5,282.5,1035.0,0.2876,282.6427,50.958,282.6427,282.1314,283.1541
2021-07-14 17:15:00,282.55,282.5999,282.5,282.5,1285.0,0.0319,282.6472,50.958,282.6472,282.1427,283.1518
2021-07-14 17:30:00,282.49,282.54,282.49,282.5,1372.0,-0.0106,282.6457,50.958,282.6457,282.1396,283.1519
2021-07-14 17:45:00,282.46,282.52,282.46,282.51,11385.0,-0.1308,282.6273,51.071,282.6273,282.1297,283.1248
2021-07-14 18:00:00,282.54,282.6,282.4268,282.5,3673.0,-0.0248,282.6238,50.9474,282.6238,282.1237,283.1238
2021-07-14 18:15:00,282.5,282.55,282.41,282.55,4715.0,0.046,282.6303,51.5641,282.6303,282.1376,283.1229
2021-07-14 18:30:00,282.55,282.55,282.55,282.55,768.0,0.1737,282.6548,51.5641,282.6548,282.2346,283.0749
2021-07-14 18:45:00,282.6,282.6,282.56,282.6,2809.0,0.0248,282.6583,52.2296,282.6583,282.2411,283.0754
2021-07-14 19:00:00,282.53,282.53,282.52,282.52,290.0,0.0779,282.6693,51.0484,282.6693,282.2798,283.0587
2021-07-14 19:15:00,282.56,282.56,282.56,282.56,105.0,-0.0637,282.6603,51.6242,282.6603,282.2695,283.051
2021-07-14 19:30:00,282.6,282.6,282.555,282.6,759.0,-0.1378,282.6408,52.2159,282.6408,282.28,283.0015
2021-07-14 19:45:00,282.6,282.62,282.6,282.62,380.0,-0.0778,282.6298,52.5215,282.6298,282.2807,282.9788
2021-07-14 20:00:00,282.62,282.71,282.62,282.71,1307.0,-0.1007,282.6155,53.9176,282.6155,282.3063,282.9247
2021-07-15 04:15:00,282.84,283.48,282.53,283.48,1958.0,0.1555,282.6375,63.5662,282.6375,282.1824,283.0926
2021-07-15 04:30:00,283.42,283.6,283.36,283.59,2911.0,0.29,282.6785,64.6784,282.6785,282.0634,283.2936
2021-07-15 04:45:00,283.77,283.77,283.77,283.77,181.0,0.2685,282.7165,66.4427,282.7165,281.9491,283.4839
2021-07-15 05:00:00,284.25,284.25,284.25,284.25,412.0,0.6159,282.8035,70.5693,282.8035,281.7934,283.8136
2021-07-15 05:15:00,284.18,284.18,283.86,283.86,5048.0,0.4281,282.864,63.8536,282.864,281.7575,283.9705
2021-07-15 05:30:00,283.96,283.97,283.6,283.6,1884.0,0.3539,282.914,59.8563,282.914,281.77,284.058
2021-07-15 06:00:00,283.82,283.82,283.82,283.82,681.0,0.4637,282.9795,61.9764,282.9795,281.7866,284.1724
2021-07-15 06:15:00,283.8,283.8,283.3,283.5,10151.0,0.354,283.0295,57.3398,283.0295,281.8374,284.2216
2021-07-15 06:30:00,283.34,283.34,282.71,283.13,5474.0,0.223,283.061,52.5544,283.061,281.8934,284.2286
2021-07-15 06:45:00,283.0,283.1,282.7,283.0,5256.0,0.177,283.086,50.9808,283.086,281.9465,284.2255
2021-07-15 07:00:00,283.31,283.37,283.06,283.11,2842.0,0.2124,283.116,52.2541,283.116,282.0076,284.2244
2021-07-15 07:15:00,283.2,283.2,282.59,282.6,14893.0,0.0354,283.121,46.3751,283.121,282.0229,284.2191
2021-07-15 07:30:00,282.6,282.6,281.56,281.96,11591.0,-0.2088,283.0915,40.3746,283.0915,281.9054,284.2776
2021-07-15 07:45:00,282.24,282.3,282.05,282.21,12029.0,-0.1203,283.0745,43.3866,283.0745,281.8488,284.3002
2021-07-15 08:00:00,282.2,282.44,282.17,282.17,5860.0,-0.1522,283.053,43.0206,283.053,281.7805,284.3255
2021-07-15 08:15:00,282.15,283.216,281.92,282.39,11092.0,-0.046,283.0465,45.6739,283.0465,281.7619,284.3311
2021-07-15 08:30:00,282.25,282.45,282.2,282.45,10942.0,-0.0389,283.041,46.3906,283.041,281.7472,284.3348
2021-07-15 08:45:00,282.44,282.57,282.25,282.53,5491.0,-0.0248,283.0375,47.3651,283.0375,281.7386,284.3364
2021-07-15 09:00:00,282.41,282.42,282.15,282.2,9717.0,-0.1486,283.0165,43.9,283.0165,281.6783,284.3547
2021-07-15 09:15:00,282.17,282.55,282.14,282.14,12503.0,-0.2016,282.988,43.2938,282.988,281.6015,284.3745
2021-07-15 09:30:00,282.21,282.21,282.0,282.0,12593.0,-0.5221,282.914,41.8737,282.914,281.4832,284.3448
2021-07-15 09:45:00,282.0,282.51,280.86,281.22,1682952.0,-0.8357,282.7955,35.1179,282.7955,281.2227,284.3683
2021-07-15 10:00:00,281.235,282.13,281.02,281.73,1174406.0,-0.7189,282.6935,41.6024,282.6935,281.1222,284.2648
2021-07-15 10:15:00,281.76,281.84,280.41,281.19,1168320.0,-1.0765,282.5405,37.4327,282.5405,281.0098,284.0712
2021-07-15 10:30:00,281.18,281.49,280.09,280.45,1056023.0,-1.2013,282.37,32.7044,282.37,280.7109,284.0291
2021-07-15 10:45:00,280.47,281.71,280.42,280.42,876829.0,-1.1213,282.211,32.529,282.211,280.4477,283.9743
2021-07-15 11:00:00,280.43,280.97,279.83,280.59,1011922.0,-1.138,282.0495,34.6199,282.0495,280.3138,283.7852
2021-07-15 11:15:00,280.58,281.33,280.22,281.3,648582.0,-0.776,281.9395,42.4593,281.9395,280.3098,283.5692
2021-07-15 11:30:00,281.3,281.51,281.09,281.27,636643.0,-0.6569,281.8465,42.2341,281.8465,280.2884,283.4046
2021-07-15 11:45:00,281.27,281.61,281.21,281.34,473561.0,-0.5866,281.7635,42.9771,281.7635,280.2853,283.2417
2021-07-15 12:00:00,281.35,281.54,280.58,280.77,534284.0,-0.8265,281.6465,38.7096,281.6465,280.2446,283.0484
2021-07-15 12:15:00,280.755,280.8,280.13,280.28,688719.0,-0.8209,281.5305,35.5182,281.5305,280.0803,282.9807
2021-07-15 12:30:00,280.26,281.23,280.13,281.22,474009.0,-0.2624,281.4935,44.7212,281.4935,280.0513,282.9357
2021-07-15 12:45:00,281.2,281.81,281.17,281.65,507712.0,-0.1984,281.4655,48.2759,281.4655,280.0587,282.8723
2021-07-15 13:00:00,281.68,281.99,281.5939,281.705,421859.0,-0.1648,281.4423,48.7199,281.4423,280.0678,282.8167
2021-07-15 13:15:00,281.68,281.74,280.81,280.8999,629584.0,-0.5277,281.3677,43.0288,281.3677,280.0464,282.6891
2021-07-15 13:30:00,280.93,281.22,280.8,281.03,458237.0,-0.5027,281.2967,44.1388,281.2967,280.0661,282.5274
2021-07-15 13:45:00,281.02,281.02,280.45,280.695,571043.0,-0.6495,281.205,41.9248,281.205,280.0874,282.3226
2021-07-15 14:00:00,280.69,281.0,280.28,280.36,609253.0,-0.652,281.113,39.8223,281.113,280.036,282.19
2021-07-15 14:15:00,280.355,281.07,280.35,280.8465,612992.0,-0.4585,281.0483,44.1072,281.0483,280.0754,282.0212
2021-07-15 14:30:00,280.82,281.28,280.72,281.11,446785.0,-0.3156,281.0038,46.2877,281.0038,280.1331,281.8746
2021-07-15 14:45:00,281.11,281.19,280.36,280.38,453873.0,-0.2987,280.9618,41.5596,280.9618,280.0565,281.8672
2021-07-15 15:00:00,280.37,281.28,280.18,281.1701,477280.0,-0.1987,280.9338,47.6516,280.9338,280.0929,281.7748
2021-07-15 15:15:00,281.176,281.31,280.84,280.9201,461893.0,-0.096,280.9203,46.0527,280.9203,280.0877,281.753
2021-07-15 15:30:00,280.94,280.99,280.39,280.65,608358.0,0.0713,280.9303,44.3598,280.9303,280.1159,281.7448
2021-07-15 15:45:00,280.66,280.87,280.19,280.39,1024912.0,-0.0107,280.9288,42.7669,280.9288,280.1105,281.7471
2021-07-15 16:00:00,280.39,281.2,280.37,281.06,1746695.0,0.1675,280.9523,47.8469,280.9523,280.1474,281.7572
2021-07-15 16:15:00,281.03,281.05,280.8,280.83,405590.0,-0.1671,280.9288,46.36,280.9288,280.1386,281.7191
2021-07-15 16:30:00,280.89,280.9,280.72,280.72,7122.0,-0.1955,280.9013,45.6458,280.9013,280.1223,281.6804
2021-07-15 16:45:00,280.82,280.82,280.82,280.82,411.0,-0.1848,280.8753,46.4354,280.8753,280.1223,281.6284
2021-07-15 17:00:00,280.78,280.78,280.78,280.78,260.0,0.0036,280.8758,46.1531,280.8758,280.1231,281.6286
2021-07-15 17:30:00,280.75,280.83,280.71,280.83,2319.0,0.1962,280.9033,46.5804,280.9033,280.2012,281.6055
2021-07-15 17:45:00,280.8499,280.85,280.82,280.82,1455.0,-0.1422,280.8833,46.5027,280.8833,280.1958,281.5709
2021-07-15 18:00:00,280.85,280.9,280.85,280.9,1735.0,-0.2663,280.8458,47.2437,280.8458,280.2545,281.4371
2021-07-15 18:15:00,280.85,280.85,280.85,280.85,157.0,-0.3035,280.8031,46.8171,280.8031,280.3618,281.2443
2021-07-15 18:30:00,280.99,280.99,280.85,280.85,1780.0,-0.0178,280.8006,46.8171,280.8006,280.361,281.2402
2021-07-15 18:45:00,280.85,280.95,280.85,280.85,1450.0,-0.0641,280.7916,46.8171,280.7916,280.3639,281.2192
2021-07-15 19:00:00,280.85,280.85,280.85,280.85,387.0,0.0552,280.7993,46.8171,280.7993,280.3734,281.2253
2021-07-15 19:15:00,280.875,280.875,280.875,280.875,100.0,0.1837,280.8251,47.1103,280.8251,280.4491,281.201
2021-07-15 19:30:00,280.85,280.875,280.85,280.875,763.0,0.0101,280.8265,47.1103,280.8265,280.45,281.203
2021-07-15 19:45:00,280.85,280.85,280.85,280.85,1524.0,-0.0925,280.8135,46.8243,280.8135,280.4598,281.1672
2021-07-15 20:00:00,280.64,280.74,280.55,280.55,1607.0,0.0606,280.822,43.4892,280.822,280.504,281.14
2021-07-16 04:15:00,281.06,281.06,281.01,281.01,538.0,-0.0569,280.814,49.3158,280.814,280.5247,281.1033
2021-07-16 05:15:00,281.0,281.2,281.0,281.2,2528.0,0.0996,280.828,51.4905,280.828,280.4957,281.1603
2021-07-16 05:30:00,281.2,281.21,281.2,281.21,1935.0,0.1995,280.856,51.6055,280.856,280.4952,281.2168
2021-07-16 05:45:00,281.21,281.21,281.21,281.21,392.0,0.2924,280.897,51.6055,280.897,280.5728,281.2212
2021-07-16 06:00:00,281.16,281.16,280.9,281.0,4461.0,-0.0213,280.894,48.9068,280.894,280.5749,281.2131
2021-07-16 06:15:00,280.98,280.98,280.91,280.91,870.0,0.0285,280.898,47.7797,280.898,280.5802,281.2158
2021-07-16 06:45:00,280.97,281.0,280.97,281.0,1812.0,0.0997,280.912,49.0166,280.912,280.6022,281.2218
2021-07-16 07:00:00,281.21,281.21,281.21,281.21,3197.0,0.1389,280.9315,51.8195,280.9315,280.5991,281.2639
2021-07-16 07:15:00,281.33,281.6,281.33,281.53,1277.0,0.2671,280.969,55.7239,280.969,280.5543,281.3837
2021-07-16 07:30:00,281.5,281.65,281.5,281.6,2192.0,0.2742,281.0075,56.535,281.0075,280.5158,281.4992
2021-07-16 07:45:00,281.57,281.57,281.33,281.39,1342.0,0.203,281.036,53.4435,281.036,280.5253,281.5467
2021-07-16 08:00:00,281.39,281.6,281.39,281.56,2297.0,0.235,281.069,55.5163,281.069,280.5144,281.6236
2021-07-16 08:15:00,281.3299,281.72,281.18,281.62,7939.0,0.2742,281.1075,56.2401,281.1075,280.5135,281.7015
2021-07-16 08:30:00,281.655,281.8,281.655,281.8,2699.0,0.3383,281.155,58.3788,281.155,280.502,281.808
2021-07-16 08:45:00,281.57,282.2499,281.56,282.15,17053.0,0.4629,281.22,62.1637,281.22,280.4526,281.9874
2021-07-16 09:00:00,282.15,282.2,282.0,282.0,14714.0,0.4095,281.2775,59.714,281.2775,280.4589,282.0961
2021-07-16 09:15:00,281.96,282.05,281.8,281.92,9456.0,0.3721,281.3298,58.4215,281.3298,280.4876,282.1719
2021-07-16 09:30:00,281.9,282.84,281.89,282.34,98645.0,0.5216,281.403,62.8636,281.403,280.4807,282.3253
2021-07-16 09:45:00,282.07,284.1,282.07,283.32,3436228.0,0.8795,281.5265,70.5828,281.5265,280.3168,282.7362
2021-07-16 10:00:00,283.34,283.72,281.92,282.78,1186951.0,0.7949,281.638,62.9887,281.638,280.3982,282.8778
2021-07-16 10:15:00,282.79,282.99,281.9455,282.49,862586.0,0.5267,281.712,59.3772,281.712,280.4544,282.9696
2021-07-16 10:30:00,282.47,283.08,281.7,281.7,993790.0,0.1778,281.737,50.9935,281.737,280.5014,282.9726
2021-07-16 10:45:00,281.7,282.23,281.45,281.48,859372.0,0.096,281.7505,48.9668,281.7505,280.5325,282.9685
2021-07-16 11:00:00,281.48,282.2,281.02,281.13,941751.0,-0.0284,281.7465,45.911,281.7465,280.5209,282.9721
2021-07-16 11:15:00,281.13,281.22,280.06,280.13,979727.0,-0.3096,281.703,38.656,281.703,280.3225,283.0835
2021-07-16 11:30:00,280.18,280.88,280.1,280.435,695185.0,-0.1691,281.6793,41.6179,281.6793,280.2304,283.1281
2021-07-16 11:45:00,280.41,280.8799,279.97,280.04,651608.0,-0.3416,281.6313,39.0477,281.6313,280.039,283.2235
2021-07-16 12:00:00,280.05,280.58,279.46,280.37,807632.0,-0.2987,281.5893,42.1875,281.5893,279.9127,283.2658
2021-07-16 12:15:00,280.36,281.35,280.33,281.3343,716587.0,-0.0695,281.5795,50.095,281.5795,279.8994,283.2596
2021-07-16 12:30:00,281.3387,281.93,281.29,281.44,1037309.0,-0.0568,281.5715,50.8704,281.5715,279.8903,283.2526
2021-07-16 12:45:00,281.44,281.659,281.08,281.219,538892.0,-0.0608,281.5629,49.1884,281.5629,279.8764,283.2494
2021-07-16 13:00:00,281.2,281.7299,281.06,281.4917,508849.0,-0.0243,281.5595,51.2807,281.5595,279.8727,283.2463
2021-07-16 13:15:00,281.5,282.28,281.42,282.2765,511928.0,0.2331,281.5923,56.6839,281.5923,279.8768,283.3078
2021-07-16 13:30:00,282.27,282.54,282.075,282.24,599810.0,0.1561,281.6143,56.3778,281.6143,279.8776,283.3511
2021-07-16 13:45:00,282.24,282.27,281.81,281.91,475745.0,-0.0851,281.6023,53.622,281.6023,279.8773,283.3274
2021-07-16 14:00:00,281.91,282.69,281.887,282.2441,585980.0,0.0866,281.6145,55.9184,281.6145,279.875,283.3541
2021-07-16 14:15:00,282.26,282.26,281.71,281.89,554491.0,-0.0106,281.613,52.9911,281.613,279.8745,283.3516
2021-07-16 14:30:00,281.88,282.3,281.88,281.91,466436.0,-0.1523,281.5915,53.137,281.5915,279.8791,283.304
2021-07-16 14:45:00,281.91,282.14,281.6632,281.82,528467.0,-0.5294,281.5165,52.3673,281.5165,279.9924,283.0407
2021-07-16 15:00:00,281.8,281.9599,281.54,281.8,890331.0,-0.3466,281.4675,52.1905,281.4675,280.0497,282.8853
2021-07-16 15:15:00,281.8,281.82,281.3601,281.7,737589.0,-0.2797,281.428,51.2792,281.428,280.0843,282.7718
2021-07-16 15:30:00,281.69,281.94,281.53,281.62,489564.0,-0.0284,281.424,50.5361,281.424,280.0831,282.765
2021-07-16 15:45:00,281.61,281.64,281.18,281.3616,844784.0,-0.0421,281.4181,48.1631,281.4181,280.0771,282.7591
2021-07-16 16:00:00,281.36,281.36,280.58,280.76,1985323.0,-0.1316,281.3996,43.1926,281.3996,280.0333,282.7659
2021-07-16 16:15:00,280.75,280.89,280.7,280.74,500264.0,0.2178,281.4301,43.0372,281.4301,280.1543,282.7059
2021-07-16 16:30:00,280.77,280.82,280.61,280.82,56817.0,0.1373,281.4494,43.8874,281.4494,280.2235,282.6752
2021-07-16 16:45:00,280.84,281.0,280.47,280.6056,67232.0,0.202,281.4776,42.1142,281.4776,280.362,282.5933
2021-07-16 17:00:00,280.75,280.9,280.52,280.6,2874.0,0.082,281.4891,42.0675,281.4891,280.4155,282.5628
2021-07-16 17:15:00,280.75,280.7555,280.61,280.61,871.0,-0.2575,281.4529,42.188,281.4529,280.3139,282.5919
2021-07-16 17:30:00,280.52,280.78,280.51,280.78,2695.0,-0.2345,281.4199,44.264,281.4199,280.2437,282.5961
2021-07-16 17:45:00,280.7,280.7,280.7,280.7,51806.0,-0.1846,281.394,43.4904,281.394,280.1789,282.609
2021-07-16 18:00:00,280.75,280.75,280.7,280.7,768.0,-0.2813,281.3544,43.4904,281.3544,280.1036,282.6052
2021-07-16 18:15:00,280.8,281.0,280.7,280.7,1407.0,-0.5585,281.2756,43.4904,281.2756,280.0692,282.4819
2021-07-16 18:30:00,280.7,280.7,280.55,280.55,1470.0,-0.5988,281.1911,41.8894,281.1911,280.0309,282.3512
2021-07-16 19:00:00,280.55,280.5601,280.55,280.5601,384.0,-0.4788,281.1236,42.0406,281.1236,279.9817,282.2655
2021-07-16 19:15:00,280.8,280.8,280.55,280.55,902.0,-0.6002,281.0389,41.9258,281.0389,279.9949,282.0829
2021-07-16 19:30:00,280.55,280.68,280.55,280.68,473.0,-0.4292,280.9784,43.9986,280.9784,280.0005,281.9562
2021-07-16 19:45:00,280.58,280.58,280.58,280.58,1340.0,-0.4718,280.9119,42.7627,280.9119,280.0193,281.8044
2021-07-16 20:00:00,280.65,280.65,280.26,280.3,4619.0,-0.5394,280.8359,39.4931,280.8359,280.0091,281.6626
2021-07-19 04:15:00,280.57,281.4,280.29,281.4,14535.0,-0.1419,280.8159,54.0286,280.8159,280.0678,281.5639
2021-07-19 04:30:00,281.41,281.5,281.38,281.46,2189.0,-0.0852,280.8039,54.6541,280.8039,280.107,281.5008
2021-07-19 04:45:00,281.34,281.34,280.7,280.76,6176.0,-0.3054,280.7609,46.8296,280.7609,280.1731,281.3486
2021-07-19 05:00:00,280.85,280.85,280.21,280.23,2614.0,-0.4022,280.7043,42.0336,280.7043,280.1414,281.2672
2021-07-19 05:15:00,280.09,280.2,280.0,280.09,2925.0,-0.2386,280.6708,40.8697,280.6708,280.0485,281.293
2021-07-19 05:30:00,280.67,280.67,280.1,280.16,2999.0,-0.2066,280.6418,41.719,280.6418,279.9822,281.3014
2021-07-19 05:45:00,280.14,280.84,280.14,280.84,2890.0,0.0071,280.6428,49.1828,280.6428,279.9821,281.3035
2021-07-19 06:00:00,280.7,280.83,280.5,280.6,3841.0,-0.002,280.6425,46.949,280.6425,279.9817,281.3033
2021-07-19 06:15:00,280.8,280.8,280.27,280.3,2804.0,-0.1069,280.6275,44.3016,280.6275,279.9501,281.3049
2021-07-19 06:30:00,280.12,280.6,280.12,280.59,2168.0,-0.0071,280.6265,47.3241,280.6265,279.949,281.304
2021-07-19 06:45:00,280.23,280.59,280.2,280.2,4495.0,-0.2066,280.5975,43.9481,280.5975,279.8994,281.2956
2021-07-19 07:00:00,280.43,280.67,280.32,280.4,3929.0,-0.1069,280.5825,46.0265,280.5825,279.881,281.284
2021-07-19 07:15:00,280.33,280.7,279.66,279.71,25239.0,-0.3527,280.533,40.564,280.533,279.7381,281.3279
2021-07-19 07:30:00,279.87,279.87,279.3,279.3,20006.0,-0.4988,280.463,37.7609,280.463,279.5087,281.4173
2021-07-19 07:45:00,279.2,279.38,278.41,278.7,40674.0,-0.6594,280.3705,34.128,280.3705,279.1471,281.5939
2021-07-19 08:00:00,278.74,279.59,278.63,279.43,30358.0,-0.4028,280.314,41.354,280.314,279.0281,281.5999
2021-07-19 08:15:00,278.6199,280.5,278.2771,278.87,34659.0,-0.5988,280.23,37.9889,280.23,278.8048,281.6552
2021-07-19 08:30:00,278.72,278.96,278.3,278.7,29423.0,-0.7054,280.131,37.0262,280.131,278.5755,281.6865
2021-07-19 08:45:00,278.78,279.0,278.4,278.95,32124.0,-0.5809,280.0495,39.4034,280.0495,278.4272,281.6718
2021-07-19 09:00:00,278.67,279.52,278.67,279.52,40470.0,-0.2783,280.0105,44.4375,280.0105,278.3767,281.6443
2021-07-19 09:15:00,279.36,279.52,278.82,278.82,30482.0,-0.9168,279.8815,40.1281,279.8815,278.3004,281.4626
2021-07-19 09:30:00,279.1,279.2,278.05,279.11,50259.0,-0.8349,279.764,42.5574,279.764,278.3268,281.2012
2021-07-19 09:45:00,278.9335,280.37,277.84,280.25,3256452.0,-0.1816,279.7385,50.8152,279.7385,278.3559,281.1211
2021-07-19 10:00:00,280.27,280.27,278.11,278.6,1753626.0,-0.5817,279.657,41.6852,279.657,278.2092,281.1048
2021-07-19 10:15:00,278.6,279.18,277.14,277.32,1744372.0,-0.989,279.5185,36.3518,279.5185,277.7652,281.2718
2021-07-19 10:30:00,277.39,277.4,276.13,276.72,1704545.0,-1.2279,279.3465,34.1932,279.3465,277.2394,281.4536
2021-07-19 10:45:00,276.67,276.73,274.45,276.2201,1312292.0,-1.645,279.1155,32.5006,279.1155,276.7207,281.5103
2021-07-19 11:00:00,276.22,276.3786,275.73,276.2,1048195.0,-1.5681,278.8955,32.4326,278.8955,276.2877,281.5033
2021-07-19 11:15:00,276.2,276.76,276.025,276.25,1014647.0,-1.4449,278.693,32.8005,278.693,275.9286,281.4574
2021-07-19 11:30:00,276.23,276.71,275.86,276.48,886841.0,-1.4648,278.4875,34.5266,278.4875,275.7067,281.2683
2021-07-19 11:45:00,276.49,277.48,276.44,277.218,1009837.0,-1.0642,278.3384,39.7535,278.3384,275.6218,281.055
2021-07-19 12:00:00,277.2068,277.26,276.55,276.57,712561.0,-1.3659,278.1469,37.0218,278.1469,275.4996,280.7943
2021-07-19 12:15:00,276.55,278.74,275.825,276.19,922325.0,-1.2584,277.9709,35.5154,277.9709,275.2947,280.6471
2021-07-19 12:30:00,276.19,276.88,276.13,276.55,486441.0,-0.9846,277.8334,38.03,277.8334,275.1619,280.5049
2021-07-19 12:45:00,276.5428,276.95,275.855,275.91,626049.0,-1.0011,277.6939,35.4435,277.6939,274.9283,280.4595
2021-07-19 13:00:00,275.9,276.48,275.85,276.41,491901.0,-1.0808,277.5429,38.863,277.5429,274.844,280.2418
2021-07-19 13:15:00,276.42,276.81,276.0,276.43,546251.0,-0.875,277.4209,38.999,277.4209,274.7525,280.0893
2021-07-19 13:30:00,276.42,276.6,275.59,275.63,530887.0,-1.1015,277.2674,35.658,277.2674,274.5581,279.9767
2021-07-19 13:45:00,275.64,276.53,275.41,276.49,716840.0,-0.8819,277.1444,41.3442,277.1444,274.5302,279.7587
2021-07-19 14:00:00,276.5,276.72,275.87,275.88,532135.0,-1.3022,276.9624,38.785,276.9624,274.5349,279.3899
2021-07-19 14:15:00,275.88,276.58,275.85,276.48,580066.0,-0.8393,276.8454,42.4719,276.8454,274.5663,279.1245
2021-07-19 14:30:00,276.49,276.92,276.31,276.82,457151.0,-0.8205,276.7309,44.467,276.7309,274.702,278.7598
2021-07-19 14:45:00,276.81,276.853,275.79,275.9068,618274.0,-1.5498,276.5137,40.4964,276.5137,275.254,277.7735
2021-07-19 15:00:00,275.92,276.5,275.86,276.18,554295.0,-0.8686,276.3927,42.1238,276.3927,275.5681,277.2174
2021-07-19 15:15:00,276.15,276.72,276.05,276.5,562003.0,-0.2957,276.3517,44.0119,276.3517,275.642,277.0615
2021-07-19 15:30:00,276.52,276.62,275.89,276.05,704851.0,-0.2421,276.3182,41.9845,276.3182,275.618,277.0185
2021-07-19 15:45:00,276.0466,276.61,275.88,276.07,908436.0,-0.0543,276.3107,42.1092,276.3107,275.6033,277.0182
2021-07-19 16:00:00,276.08,277.21,275.94,277.05,2455962.0,0.3077,276.3532,47.8892,276.3532,275.5786,277.1279
2021-07-19 16:15:00,277.01,277.95,276.9,277.2476,1305599.0,0.3611,276.4031,48.9706,276.4031,275.5382,277.268
2021-07-19 16:30:00,277.32,277.55,277.32,277.5,8190.0,0.3689,276.4541,50.3557,276.4541,275.4657,277.4426
2021-07-19 16:45:00,277.01,277.8,277.01,277.01,246488.0,-0.075,276.4437,47.7093,276.4437,275.4837,277.4038
2021-07-19 17:00:00,277.78,277.99,277.01,277.82,354662.0,0.452,276.5062,52.0905,276.5062,275.3741,277.6384
2021-07-19 17:15:00,277.7901,277.8,277.65,277.7,2893.0,0.5467,276.5817,51.4187,276.5817,275.3472,277.8162
2021-07-19 17:30:00,277.79,277.9,277.79,277.9,2288.0,0.4882,276.6492,52.4936,276.6492,275.2879,278.0105
2021-07-19 17:45:00,277.8012,277.99,277.79,277.99,998.0,0.7539,276.7532,52.9864,276.7532,275.3179,278.1885
2021-07-19 18:00:00,277.82,277.82,277.82,277.82,255.0,0.5101,276.8237,51.9157,276.8237,275.3256,278.3218
2021-07-19 18:15:00,277.9,277.93,277.01,277.79,9959.0,0.492,276.8917,51.7216,276.8917,275.3485,278.4349
2021-07-19 18:30:00,277.65,277.66,277.32,277.33,12071.0,0.6168,276.9767,48.7775,276.9767,275.5371,278.4164
2021-07-19 18:45:00,277.49,277.49,277.49,277.49,606.0,0.3617,277.0267,49.8232,277.0267,275.5887,278.4648
2021-07-19 19:00:00,277.48,277.48,277.31,277.31,1007.0,0.5183,277.0982,48.6471,277.0982,275.7564,278.4401
2021-07-19 19:15:00,277.35,277.8,277.35,277.8,3370.0,0.4774,277.1642,51.9006,277.1642,275.8206,278.5078
2021-07-19 20:00:00,277.8,278.0,277.8,277.99,3842.0,0.4227,277.2227,53.1131,277.2227,275.8428,278.6026
2021-07-20 04:15:00,278.0,278.47,278.0,278.3,944.0,0.8674,277.3424,55.0587,277.3424,276.0261,278.6587
2021-07-20 04:30:00,278.3,278.84,278.3,278.79,2665.0,0.945,277.4729,57.9612,277.4729,276.1262,278.8195
2021-07-20 04:45:00,278.68,278.68,278.68,278.68,608.0,0.7884,277.5819,57.09,277.5819,276.2151,278.9487
2021-07-20 05:00:00,278.51,278.63,278.51,278.63,411.0,0.9346,277.7109,56.6823,277.7109,276.4651,278.9566
2021-07-20 05:15:00,278.5,278.55,278.47,278.55,1670.0,0.8983,277.8349,56.0087,277.8349,276.7896,278.8802
2021-07-20 05:45:00,278.58,278.58,278.47,278.47,9549.0,0.5125,277.9059,55.3167,277.9059,276.891,278.9208
2021-07-20 06:00:00,278.47,278.47,278.2,278.2,11898.0,0.3435,277.9535,52.9908,277.9535,276.978,278.929
2021-07-20 06:15:00,278.21,278.55,278.2,278.55,1708.0,0.3784,278.006,55.5415,278.006,277.0208,278.9912
2021-07-20 06:30:00,278.57,278.57,278.57,278.57,226.0,0.5632,278.084,55.6862,278.084,277.1832,278.9848
2021-07-20 06:45:00,278.52,278.6,278.49,278.49,2467.0,0.2412,278.1175,54.9337,278.1175,277.2087,279.0263
2021-07-20 07:15:00,278.55,278.65,278.4,278.4,11633.0,0.2521,278.1525,54.0685,278.1525,277.2568,279.0482
2021-07-20 07:30:00,278.54,278.72,278.45,278.54,5204.0,0.2303,278.1845,55.2233,278.1845,277.2815,279.0875
2021-07-20 07:45:00,278.62,278.65,278.5,278.51,3290.0,0.1871,278.2105,54.9119,278.2105,277.3015,279.1195
2021-07-20 08:00:00,278.14,278.37,278.14,278.33,1565.0,0.1836,278.236,53.0235,278.236,277.3438,279.1282
2021-07-20 08:15:00,278.75,278.75,278.14,278.24,14546.0,0.162,278.2585,52.0808,278.2585,277.39,279.127
2021-07-20 08:30:00,278.21,278.3,278.11,278.25,4451.0,0.3317,278.3045,52.1803,278.3045,277.5473,279.0617
